County Name,State,Household Median Income,Family's Median Income,Total Population,State Code,County Code,State Abbr
APPLING,Georgia,40304,50126,18440,13,001,GA
LUMPKIN,Georgia,51790,64846,32402,13,187,GA
MILLER,Georgia,44542,57500,5787,13,201,GA
OCONEE,Georgia,90751,105880,38132,13,219,GA
HENRY,Georgia,71288,79989,225356,13,151,GA
LONG,Georgia,54605,58556,18692,13,183,GA
STEPHENS,Georgia,47164,59886,25750,13,257,GA
JEFF DAVIS,Georgia,36669,43130,15036,13,161,GA
CALHOUN,Georgia,34167,40061,6365,13,037,GA
BIBB,Georgia,41334,56314,153200,13,021,GA
MARION,Georgia,44643,56547,8432,13,197,GA
BLECKLEY,Georgia,48174,55938,12807,13,023,GA
FRANKLIN,Georgia,42488,53927,22766,13,119,GA
LAMAR,Georgia,44846,64792,18672,13,171,GA
EMANUEL,Georgia,37453,44620,22533,13,107,GA
JASPER,Georgia,51250,58318,13916,13,159,GA
LIBERTY,Georgia,48007,51582,61349,13,179,GA
SEMINOLE,Georgia,33357,44347,8321,13,253,GA
TWIGGS,Georgia,34879,52788,8229,13,289,GA
TAYLOR,Georgia,33832,44286,8116,13,269,GA
TOOMBS,Georgia,40175,54338,26972,13,279,GA
MONTGOMERY,Georgia,41996,50872,9058,13,209,GA
ROCKDALE,Georgia,60189,69025,89717,13,247,GA
WHEELER,Georgia,30192,50141,7928,13,309,GA
BANKS,Georgia,47811,55578,18708,13,011,GA
CLARKE,Georgia,38623,55187,126176,13,059,GA
GLYNN,Georgia,52977,67054,84470,13,127,GA
JACKSON,Georgia,65385,74404,67885,13,157,GA
JONES,Georgia,56020,64545,28579,13,169,GA
MUSCOGEE,Georgia,46408,60074,195739,13,215,GA
STEWART,Georgia,29732,40722,6293,13,259,GA
TURNER,Georgia,37039,48024,7943,13,287,GA
ATKINSON,Georgia,37197,45926,8239,13,003,GA
BAKER,Georgia,32917,51563,3132,13,007,GA
CANDLER,Georgia,33736,40040,10812,13,043,GA
CARROLL,Georgia,53737,64446,117183,13,045,GA
CRISP,Georgia,36042,42983,22713,13,081,GA
COBB,Georgia,77932,95474,751218,13,067,GA
DADE,Georgia,42581,58786,16197,13,083,GA
BROOKS,Georgia,38285,49201,15590,13,027,GA
ELBERT,Georgia,38678,45161,19166,13,105,GA
JENKINS,Georgia,27375,39634,8793,13,165,GA
NEWTON,Georgia,56316,62776,108079,13,217,GA
COLQUITT,Georgia,36435,44109,45486,13,071,GA
CLAYTON,Georgia,47864,53319,283538,13,063,GA
HALL,Georgia,62984,72272,198667,13,139,GA
HAWAII,Hawaii,62409,75331,199459,15,001,HI
HONOLULU,Hawaii,85857,101184,984821,15,003,HI
KAUAI,Hawaii,83554,92601,71769,15,007,HI
KALAWAO,Hawaii,69375,126250,66,15,005,HI
MAUI,Hawaii,80948,89609,165979,15,009,HI
CASSIA,Idaho,52935,58528,23690,16,031,ID
LINCOLN,Idaho,50053,53958,5350,16,063,ID
VALLEY,Idaho,64475,76996,10709,16,085,ID
FRANKLIN,Idaho,57215,64777,13464,16,041,ID
NEZ PERCE,Idaho,58107,73784,40217,16,069,ID
KOOTENAI,Idaho,57242,67710,157322,16,055,ID
MINIDOKA,Idaho,53370,57226,20705,16,067,ID
TWIN FALLS,Idaho,52919,62475,84869,16,083,ID
BLAINE,Idaho,56694,71306,22373,16,013,ID
BOISE,Idaho,59646,70687,7378,16,015,ID
BUTTE,Idaho,42132,52813,2581,16,023,ID
GOODING,Idaho,47204,59727,15148,16,047,ID
ADA,Idaho,66293,84884,456849,16,001,ID
BEAR LAKE,Idaho,54167,66987,6000,16,007,ID
BINGHAM,Idaho,55472,64652,45839,16,011,ID
CAMAS,Idaho,39688,61250,1048,16,025,ID
CLEARWATER,Idaho,43915,58527,8673,16,035,ID
JEFFERSON,Idaho,63048,69090,28534,16,051,ID
LEMHI,Idaho,39324,57292,7847,16,059,ID
PAYETTE,Idaho,50579,62151,23260,16,075,ID
BENEWAH,Idaho,47556,52743,9138,16,009,ID
BONNER,Idaho,50256,65289,43611,16,017,ID
CLARK,Idaho,46154,58438,913,16,033,ID
CUSTER,Idaho,40875,53125,4169,16,037,ID
ELMORE,Idaho,46855,54321,26743,16,039,ID
FREMONT,Idaho,58065,62629,13020,16,043,ID
MADISON,Idaho,39160,42416,39100,16,065,ID
SHOSHONE,Idaho,39386,51623,12609,16,079,ID
IDAHO,Idaho,41516,51595,16411,16,049,ID
TETON,Idaho,74216,89922,11426,16,081,ID
POWER,Idaho,48823,59886,7671,16,077,ID
WASHINGTON,Idaho,40992,48767,10057,16,087,ID
ONEIDA,Idaho,53841,60842,4385,16,071,ID
GEM,Idaho,45492,55925,17331,16,045,ID
ADAMS,Idaho,48856,57010,4097,16,003,ID
JEROME,Idaho,52921,60856,23730,16,053,ID
LEWIS,Idaho,41198,55208,3838,16,061,ID
OWYHEE,Idaho,43798,52029,11552,16,073,ID
BOUNDARY,Idaho,43423,61150,11845,16,021,ID
CARIBOU,Idaho,59053,65375,6953,16,029,ID
BANNOCK,Idaho,51734,64745,85765,16,005,ID
BONNEVILLE,Idaho,60615,71259,114392,16,019,ID
CANYON,Idaho,52134,60198,217633,16,027,ID
LATAH,Idaho,49158,71015,39505,16,057,ID
FAYETTE,Illinois,46650,57836,21565,17,051,IL
LOGAN,Illinois,57308,74457,29003,17,107,IL
SALINE,Illinois,44090,54492,23994,17,165,IL
LAKE,Illinois,89427,108478,701473,17,097,IL
MASSAC,Illinois,47481,61028,14219,17,127,IL
CASS,Illinois,52373,61364,12493,17,017,IL
MOULTRIE,Illinois,61456,71652,14641,17,139,IL
PIKE,Illinois,47492,62534,15672,17,149,IL
POPE,Illinois,38056,64226,4203,17,151,IL
ST. CLAIR,Illinois,55179,75024,262338,17,163,IL
SHELBY,Illinois,52953,65528,21737,17,173,IL
CHAMPAIGN,Illinois,52797,82423,209922,17,019,IL
CALHOUN,Illinois,63009,77074,4830,17,013,IL
FORD,Illinois,52092,66767,13270,17,053,IL
KANE,Illinois,79394,95005,531376,17,089,IL
KENDALL,Illinois,96563,105313,126054,17,093,IL
BROWN,Illinois,61655,80000,6628,17,009,IL
MARION,Illinois,47519,60645,37743,17,121,IL
MASON,Illinois,48417,61639,13621,17,125,IL
IROQUOIS,Illinois,52700,67162,27812,17,075,IL
CLAY,Illinois,48500,57279,13287,17,025,IL
GALLATIN,Illinois,44076,55677,5064,17,059,IL
MONROE,Illinois,85747,101294,34168,17,133,IL
UNION,Illinois,50625,61026,16968,17,181,IL
WINNEBAGO,Illinois,54489,66940,284819,17,201,IL
PULASKI,Illinois,34640,47554,5510,17,153,IL
SCHUYLER,Illinois,52357,64896,6953,17,169,IL
EDGAR,Illinois,53647,65115,17407,17,045,IL
BOONE,Illinois,69272,78963,53537,17,007,IL
BUREAU,Illinois,57436,70610,33122,17,011,IL
COLES,Illinois,46202,61210,51353,17,029,IL
CRAWFORD,Illinois,49779,63926,18972,17,033,IL
PUTNAM,Illinois,63638,77458,5721,17,155,IL
DE WITT,Illinois,55587,69383,15932,17,039,IL
LEE,Illinois,58194,75617,34389,17,103,IL
MACOUPIN,Illinois,55159,67395,45463,17,117,IL
RICHLAND,Illinois,48894,65554,15766,17,159,IL
WASHINGTON,Illinois,61763,78619,14058,17,189,IL
HANCOCK,Illinois,52561,65654,17983,17,067,IL
MADISON,Illinois,60738,77608,264776,17,119,IL
GRUNDY,Illinois,77350,87786,50666,17,063,IL
KANKAKEE,Illinois,58902,73266,110637,17,091,IL
MERCER,Illinois,59787,74262,15589,17,131,IL
DUPAGE,Illinois,92809,114001,929060,17,043,IL
ALEXANDER,Illinois,36806,45325,6260,17,003,IL
MENARD,Illinois,74684,91010,12306,17,129,IL
LASALLE,Illinois,58142,71049,109737,17,099,IL
COOK,Illinois,64660,80744,5198275,17,031,IL
MACON,Illinois,50480,68961,105528,17,115,IL
STEPHENSON,Illinois,48805,62346,45093,17,177,IL
WAYNE,Illinois,50251,61438,16402,17,191,IL
WOODFORD,Illinois,72808,84855,38700,17,203,IL
FRANKLIN,Illinois,42769,54533,38923,17,055,IL
MCDONOUGH,Illinois,44471,70477,30479,17,109,IL
MCHENRY,Illinois,86799,100294,307714,17,111,IL
MONTGOMERY,Illinois,52748,66823,28828,17,135,IL
WHITESIDE,Illinois,54232,68161,56016,17,195,IL
ADAMS,Illinois,52993,68824,66085,17,001,IL
CLINTON,Illinois,66639,80642,37634,17,027,IL
DEKALB,Illinois,63317,81027,104366,17,037,IL
EDWARDS,Illinois,51080,70923,6455,17,047,IL
JASPER,Illinois,54256,67524,9594,17,079,IL
JEFFERSON,Illinois,49896,62066,37985,17,081,IL
VERMILION,Illinois,46515,59153,77563,17,183,IL
WILL,Illinois,86961,101880,689315,17,197,IL
WILLIAMSON,Illinois,50734,66949,67102,17,199,IL
CLARK,Illinois,56531,66615,15716,17,023,IL
DOUGLAS,Illinois,56714,69019,19623,17,041,IL
EFFINGHAM,Illinois,56685,73213,34137,17,049,IL
FULTON,Illinois,51643,63327,35092,17,057,IL
GREENE,Illinois,49885,59000,13132,17,061,IL
HAMILTON,Illinois,54046,62449,8176,17,065,IL
HARDIN,Illinois,51250,67702,3939,17,069,IL
HENRY,Illinois,59933,76108,49267,17,073,IL
JOHNSON,Illinois,52774,63421,12494,17,087,IL
KNOX,Illinois,44129,63307,50508,17,095,IL
LIVINGSTON,Illinois,55160,71034,36040,17,105,IL
SCOTT,Illinois,57118,69957,5005,17,171,IL
TAZEWELL,Illinois,63454,78864,133195,17,179,IL
WARREN,Illinois,50310,61667,17146,17,187,IL
SANGAMON,Illinois,61912,83290,196861,17,167,IL
RANDOLPH,Illinois,53816,69158,32295,17,157,IL
OGLE,Illinois,60986,74961,51025,17,141,IL
MORGAN,Illinois,51437,62943,34247,17,137,IL
WHITE,Illinois,49290,61134,13868,17,193,IL
HENDERSON,Illinois,53676,60380,6809,17,071,IL
MCLEAN,Illinois,67675,92750,172578,17,113,IL
PERRY,Illinois,52428,64574,21251,17,145,IL
ROCK ISLAND,Illinois,54858,70262,143873,17,161,IL
WABASH,Illinois,50770,70837,11546,17,185,IL
CUMBERLAND,Illinois,56206,71030,10836,17,035,IL
JO DAVIESS,Illinois,57946,74935,21588,17,085,IL
LAWRENCE,Illinois,46636,60331,16033,17,101,IL
MARSHALL,Illinois,58465,72575,11679,17,123,IL
CHRISTIAN,Illinois,52834,64874,32931,17,021,IL
JACKSON,Illinois,37241,59480,57977,17,077,IL
PEORIA,Illinois,55842,73080,182770,17,143,IL
PIATT,Illinois,70849,82691,16401,17,147,IL
STARK,Illinois,54907,67923,5447,17,175,IL
BOND,Illinois,57289,76282,16589,17,005,IL
CARROLL,Illinois,52410,68379,14466,17,015,IL
JERSEY,Illinois,63028,84489,21937,17,083,IL
HUNTINGTON,Indiana,53632,66022,36359,18,069,IN
WHITE,Indiana,54576,65428,24149,18,181,IN
JAY,Indiana,47658,60086,20840,18,075,IN
SHELBY,Indiana,60404,74165,44438,18,145,IN
SULLIVAN,Indiana,50245,61638,20730,18,153,IN
TIPPECANOE,Indiana,53130,74711,191553,18,157,IN
HAMILTON,Indiana,98173,116580,323117,18,057,IN
BARTHOLOMEW,Indiana,63431,77752,82481,18,005,IN
FULTON,Indiana,52034,64716,20096,18,049,IN
NOBLE,Indiana,56789,66777,47506,18,113,IN
CLARK,Indiana,55630,69987,116507,18,019,IN
HENDRICKS,Indiana,81933,93555,163799,18,063,IN
GRANT,Indiana,44356,55720,66452,18,053,IN
JACKSON,Indiana,51250,62098,44025,18,071,IN
OWEN,Indiana,49543,62476,20835,18,119,IN
WHITLEY,Indiana,61741,74610,33730,18,183,IN
CLINTON,Indiana,54286,64834,32273,18,023,IN
UNION,Indiana,50375,60550,7113,18,161,IN
DEARBORN,Indiana,68658,78563,49479,18,029,IN
LAWRENCE,Indiana,53610,65576,45548,18,093,IN
PERRY,Indiana,52348,66747,19102,18,123,IN
POSEY,Indiana,64196,78116,25560,18,129,IN
CARROLL,Indiana,54806,65153,20074,18,015,IN
FOUNTAIN,Indiana,52874,66338,16430,18,045,IN
STARKE,Indiana,51190,59752,22952,18,149,IN
GREENE,Indiana,51613,62163,32159,18,055,IN
LAKE,Indiana,56128,69821,485707,18,089,IN
MONTGOMERY,Indiana,55522,67016,38287,18,107,IN
ADAMS,Indiana,52504,65609,35376,18,001,IN
FAYETTE,Indiana,46175,54251,23194,18,041,IN
CLAY,Indiana,55637,66464,26234,18,021,IN
DUBOIS,Indiana,60666,74470,42543,18,037,IN
FRANKLIN,Indiana,62462,71274,22774,18,047,IN
HANCOCK,Indiana,74072,87694,75164,18,059,IN
HOWARD,Indiana,52373,64533,82331,18,067,IN
OHIO,Indiana,60128,73088,5874,18,115,IN
PARKE,Indiana,52618,60037,16946,18,121,IN
RANDOLPH,Indiana,48036,59828,24926,18,135,IN
BENTON,Indiana,49488,57131,8677,18,007,IN
BROWN,Indiana,61030,76466,15064,18,013,IN
PUTNAM,Indiana,61047,73502,37384,18,133,IN
WASHINGTON,Indiana,47983,61088,27848,18,175,IN
DAVIESS,Indiana,53629,66065,33120,18,027,IN
HENRY,Indiana,49832,60418,48255,18,065,IN
KNOX,Indiana,47380,63665,37065,18,083,IN
MADISON,Indiana,49522,61629,129455,18,095,IN
PIKE,Indiana,50194,63112,12378,18,125,IN
PULASKI,Indiana,49580,58236,12559,18,131,IN
STEUBEN,Indiana,58279,70905,34453,18,151,IN
WARREN,Indiana,60553,71545,8237,18,171,IN
VERMILLION,Indiana,50243,60389,15539,18,165,IN
WELLS,Indiana,59237,71768,28011,18,179,IN
ALLEN,Indiana,54857,68746,372575,18,003,IN
DECATUR,Indiana,57949,66351,26562,18,031,IN
DELAWARE,Indiana,43512,59699,115020,18,035,IN
FLOYD,Indiana,64468,82020,77320,18,043,IN
JEFFERSON,Indiana,52718,61778,32201,18,077,IN
JENNINGS,Indiana,54191,64401,27710,18,079,IN
JOHNSON,Indiana,72440,86964,153716,18,081,IN
MIAMI,Indiana,50657,61011,35815,18,103,IN
MORGAN,Indiana,64335,73892,69922,18,109,IN
GIBSON,Indiana,55462,71335,33656,18,051,IN
NEWTON,Indiana,55356,65837,13992,18,111,IN
ORANGE,Indiana,47917,58335,19545,18,117,IN
ST. JOSEPH,Indiana,52769,68246,270216,18,141,IN
KOSCIUSKO,Indiana,61366,70338,79035,18,085,IN
MARSHALL,Indiana,52658,64036,46461,18,099,IN
SWITZERLAND,Indiana,49383,61375,10685,18,155,IN
VANDERBURGH,Indiana,49708,66382,181291,18,163,IN
BLACKFORD,Indiana,43505,53263,12013,18,009,IN
SCOTT,Indiana,48700,60092,23759,18,143,IN
MONROE,Indiana,49839,77074,146461,18,105,IN
ELKHART,Indiana,57021,67569,204558,18,039,IN
CRAWFORD,Indiana,41662,56900,10569,18,025,IN
CASS,Indiana,49415,63787,37880,18,017,IN
MARION,Indiana,48316,62678,951869,18,097,IN
WAYNE,Indiana,46516,58372,66342,18,177,IN
HARRISON,Indiana,57712,73355,39940,18,061,IN
LAPORTE,Indiana,53658,67310,110154,18,091,IN
WABASH,Indiana,54259,63990,31389,18,169,IN
JASPER,Indiana,63892,73969,33447,18,073,IN
MARTIN,Indiana,52726,66267,10212,18,101,IN
PORTER,Indiana,71152,86096,168636,18,127,IN
RIPLEY,Indiana,56332,71011,28391,18,137,IN
SPENCER,Indiana,57305,74401,20447,18,147,IN
TIPTON,Indiana,58118,75724,15162,18,159,IN
VIGO,Indiana,45230,60767,107459,18,167,IN
WARRICK,Indiana,73482,87653,62280,18,173,IN
DEKALB,Indiana,56421,68672,42927,18,033,IN
LAGRANGE,Indiana,64498,72199,39193,18,087,IN
RUSH,Indiana,54346,64482,16641,18,139,IN
BOONE,Indiana,83077,102419,65544,18,011,IN
BENTON,Iowa,67729,81005,25636,19,011,IA
DUBUQUE,Iowa,63031,79655,96982,19,061,IA
POCAHONTAS,Iowa,52448,72470,6797,19,151,IA
VAN BUREN,Iowa,48591,60700,7150,19,177,IA
ADAMS,Iowa,49255,67038,3670,19,003,IA
AUDUBON,Iowa,52055,61964,5571,19,009,IA
DAVIS,Iowa,63404,80203,8920,19,051,IA
IDA,Iowa,58427,75175,6901,19,093,IA
MONROE,Iowa,58269,72826,7807,19,135,IA
SIOUX,Iowa,69844,81043,34827,19,167,IA
CALHOUN,Iowa,52323,68072,9744,19,025,IA
CERRO GORDO,Iowa,53963,72240,42834,19,033,IA
HARDIN,Iowa,54196,70070,17061,19,083,IA
LUCAS,Iowa,55205,69388,8583,19,117,IA
PALO ALTO,Iowa,52932,71098,9003,19,147,IA
HENRY,Iowa,53501,67287,19941,19,087,IA
JASPER,Iowa,58952,70616,36971,19,099,IA
POWESHIEK,Iowa,53852,74506,18388,19,157,IA
CLAYTON,Iowa,53152,67961,17625,19,043,IA
BREMER,Iowa,70395,86031,24864,19,017,IA
EMMET,Iowa,51563,70656,9438,19,063,IA
HANCOCK,Iowa,61761,72188,10802,19,081,IA
JACKSON,Iowa,55967,75254,19401,19,097,IA
LEE,Iowa,49564,63633,34227,19,111,IA
WARREN,Iowa,77048,92705,50076,19,181,IA
MAHASKA,Iowa,54825,68590,22164,19,123,IA
CLAY,Iowa,50521,67620,16211,19,041,IA
DELAWARE,Iowa,63750,76002,17183,19,055,IA
WAYNE,Iowa,44768,60342,6429,19,185,IA
SCOTT,Iowa,61183,79734,172446,19,163,IA
BUTLER,Iowa,57115,70658,14628,19,023,IA
FREMONT,Iowa,56750,70109,6946,19,071,IA
HAMILTON,Iowa,60910,75203,14997,19,079,IA
TAYLOR,Iowa,50431,66452,6167,19,173,IA
UNION,Iowa,49900,71949,12358,19,175,IA
WORTH,Iowa,57130,73861,7445,19,195,IA
RINGGOLD,Iowa,55271,65163,4964,19,159,IA
ADAIR,Iowa,53363,73406,7085,19,001,IA
CHICKASAW,Iowa,60034,77834,12026,19,037,IA
CLARKE,Iowa,54427,63623,9360,19,039,IA
DICKINSON,Iowa,59969,78901,17127,19,059,IA
JOHNSON,Iowa,62542,95047,148577,19,103,IA
KEOKUK,Iowa,52881,68848,10188,19,107,IA
TAMA,Iowa,56037,71080,17032,19,171,IA
WAPELLO,Iowa,46246,58787,35141,19,179,IA
FRANKLIN,Iowa,56419,64256,10162,19,069,IA
CARROLL,Iowa,59212,80006,20281,19,027,IA
CEDAR,Iowa,67795,83974,18457,19,031,IA
FLOYD,Iowa,50406,69570,15786,19,067,IA
GREENE,Iowa,53050,69744,8950,19,073,IA
LOUISA,Iowa,56673,71649,11178,19,115,IA
LYON,Iowa,64982,75226,11776,19,119,IA
MARION,Iowa,61038,75677,33172,19,125,IA
WASHINGTON,Iowa,62556,75545,22100,19,183,IA
WRIGHT,Iowa,53333,63605,12739,19,197,IA
CASS,Iowa,50187,66425,13091,19,029,IA
CHEROKEE,Iowa,56550,73068,11343,19,035,IA
CRAWFORD,Iowa,55755,71361,17034,19,047,IA
DES MOINES,Iowa,51267,66897,39386,19,057,IA
FAYETTE,Iowa,51128,62644,19803,19,065,IA
HARRISON,Iowa,63854,76655,14089,19,085,IA
KOSSUTH,Iowa,56073,67648,14978,19,109,IA
MILLS,Iowa,72079,89295,15034,19,129,IA
MONONA,Iowa,47605,66417,8730,19,133,IA
MUSCATINE,Iowa,58453,71555,42889,19,139,IA
OSCEOLA,Iowa,59725,69335,6052,19,143,IA
POLK,Iowa,67637,83465,479612,19,153,IA
WEBSTER,Iowa,47466,63511,36545,19,187,IA
STORY,Iowa,56756,88506,96941,19,169,IA
WOODBURY,Iowa,59224,70500,102586,19,193,IA
BLACK HAWK,Iowa,53539,72400,132393,19,013,IA
GRUNDY,Iowa,68038,80687,12299,19,075,IA
JONES,Iowa,57549,74988,20559,19,105,IA
MITCHELL,Iowa,58302,69485,10608,19,131,IA
MONTGOMERY,Iowa,51696,61406,10053,19,137,IA
SAC,Iowa,58232,70880,9802,19,161,IA
PLYMOUTH,Iowa,67297,80779,25068,19,149,IA
BUCHANAN,Iowa,64837,77695,21118,19,019,IA
CLINTON,Iowa,51688,68147,46909,19,045,IA
DECATUR,Iowa,44462,56213,7979,19,053,IA
JEFFERSON,Iowa,47708,59925,18148,19,101,IA
ALLAMAKEE,Iowa,52216,68807,13813,19,005,IA
LINN,Iowa,64903,85516,223861,19,113,IA
DALLAS,Iowa,88479,111131,87099,19,049,IA
O'BRIEN,Iowa,53703,72361,13835,19,141,IA
WINNEBAGO,Iowa,49870,68281,10534,19,189,IA
SHELBY,Iowa,58000,75923,11606,19,165,IA
APPANOOSE,Iowa,40167,53099,12452,19,007,IA
IOWA,Iowa,61443,72978,16189,19,095,IA
PAGE,Iowa,51867,64835,15268,19,145,IA
WINNESHIEK,Iowa,65263,81815,20262,19,191,IA
POTTAWATTAMIE,Iowa,60065,73958,93393,19,155,IA
MARSHALL,Iowa,56437,69134,39964,19,127,IA
BOONE,Iowa,64000,77462,26370,19,015,IA
BUENA VISTA,Iowa,57125,69759,20058,19,021,IA
HOWARD,Iowa,55060,68814,9226,19,089,IA
GUTHRIE,Iowa,61161,72745,10669,19,077,IA
HUMBOLDT,Iowa,54575,71318,9554,19,091,IA
MADISON,Iowa,66316,80896,16012,19,121,IA
SHERMAN,Kansas,54754,57448,5938,20,181,KS
THOMAS,Kansas,60124,71806,7810,20,193,KS
MORRIS,Kansas,55658,71354,5566,20,127,KS
ROOKS,Kansas,49415,63101,5053,20,163,KS
CLARK,Kansas,53348,64318,2026,20,025,KS
HARPER,Kansas,49865,55214,5594,20,077,KS
LYON,Kansas,46338,65442,33251,20,111,KS
PAWNEE,Kansas,49917,62578,6629,20,145,KS
COMANCHE,Kansas,54821,74643,1740,20,033,KS
GOVE,Kansas,48317,63523,2644,20,063,KS
HARVEY,Kansas,57982,69612,34503,20,079,KS
KEARNY,Kansas,52599,57578,3907,20,093,KS
MCPHERSON,Kansas,59089,71728,28567,20,113,KS
GREELEY,Kansas,54112,62500,1185,20,071,KS
ELLIS,Kansas,52883,78236,28775,20,051,KS
LINN,Kansas,48778,62372,9671,20,107,KS
SEWARD,Kansas,49291,50652,22349,20,175,KS
JOHNSON,Kansas,89087,109437,591506,20,091,KS
MIAMI,Kansas,71995,86235,33417,20,121,KS
WOODSON,Kansas,39643,54408,3157,20,207,KS
NESS,Kansas,56492,63482,2876,20,135,KS
BOURBON,Kansas,43917,52428,14608,20,011,KS
KIOWA,Kansas,53274,65446,2505,20,097,KS
SHAWNEE,Kansas,56762,74748,177852,20,177,KS
CHAUTAUQUA,Kansas,40298,53984,3323,20,019,KS
RENO,Kansas,49936,62770,62765,20,155,KS
DONIPHAN,Kansas,49703,64482,7684,20,043,KS
HASKELL,Kansas,55064,59864,4018,20,081,KS
SCOTT,Kansas,65417,75917,4917,20,171,KS
BROWN,Kansas,48333,60433,9626,20,013,KS
PHILLIPS,Kansas,50093,62893,5340,20,147,KS
DECATUR,Kansas,48125,63125,2860,20,039,KS
STANTON,Kansas,52054,67609,2052,20,187,KS
MEADE,Kansas,59316,71625,4180,20,119,KS
MONTGOMERY,Kansas,45157,56074,32521,20,125,KS
PRATT,Kansas,52327,65914,9452,20,151,KS
RAWLINS,Kansas,53207,71417,2502,20,153,KS
ANDERSON,Kansas,50213,61365,7835,20,003,KS
ELLSWORTH,Kansas,54902,73009,6231,20,053,KS
GEARY,Kansas,53133,58380,34025,20,061,KS
FORD,Kansas,51711,58821,34179,20,057,KS
RUSSELL,Kansas,44792,57697,6948,20,167,KS
MARSHALL,Kansas,51895,66621,9749,20,117,KS
ALLEN,Kansas,45333,58816,12556,20,001,KS
CHEYENNE,Kansas,47639,63942,2665,20,023,KS
COWLEY,Kansas,50102,61718,35351,20,035,KS
ELK,Kansas,38750,57500,2523,20,049,KS
FRANKLIN,Kansas,56582,68296,25558,20,059,KS
HODGEMAN,Kansas,61211,79554,1876,20,083,KS
JEWELL,Kansas,40676,53056,2885,20,089,KS
RICE,Kansas,53012,66146,9658,20,159,KS
STAFFORD,Kansas,49375,64766,4181,20,185,KS
OSAGE,Kansas,54090,65530,15881,20,139,KS
COFFEY,Kansas,59583,76307,8254,20,031,KS
CRAWFORD,Kansas,41004,59959,38968,20,037,KS
GREENWOOD,Kansas,41982,58171,6081,20,073,KS
LABETTE,Kansas,47643,57833,20119,20,099,KS
SEDGWICK,Kansas,56524,72753,513375,20,173,KS
REPUBLIC,Kansas,47976,65994,4658,20,157,KS
GRAHAM,Kansas,46375,56719,2519,20,065,KS
DOUGLAS,Kansas,59435,88078,120290,20,045,KS
SHERIDAN,Kansas,62885,76371,2506,20,179,KS
GRAY,Kansas,64930,72721,6039,20,069,KS
WALLACE,Kansas,63269,79167,1574,20,199,KS
CHASE,Kansas,45353,56852,2637,20,017,KS
STEVENS,Kansas,57806,62833,5603,20,189,KS
SMITH,Kansas,43429,58846,3627,20,183,KS
GRANT,Kansas,53413,74556,7467,20,067,KS
JACKSON,Kansas,57914,66957,13266,20,085,KS
KINGMAN,Kansas,60469,75045,7340,20,095,KS
LOGAN,Kansas,51740,61912,2805,20,109,KS
NEMAHA,Kansas,63216,80667,10121,20,131,KS
POTTAWATOMIE,Kansas,66835,78772,23847,20,149,KS
WYANDOTTE,Kansas,46881,55381,164861,20,209,KS
CHEROKEE,Kansas,43175,54963,20179,20,021,KS
BUTLER,Kansas,64782,80770,66698,20,015,KS
CLAY,Kansas,53929,68050,8082,20,027,KS
LINCOLN,Kansas,45076,62667,3044,20,105,KS
SALINE,Kansas,52200,72040,54701,20,169,KS
SUMNER,Kansas,55000,69385,23114,20,191,KS
TREGO,Kansas,57966,77000,2840,20,195,KS
WABAUNSEE,Kansas,61178,72804,6889,20,197,KS
WILSON,Kansas,48341,59044,8688,20,205,KS
MITCHELL,Kansas,46203,58085,6145,20,123,KS
OSBORNE,Kansas,51286,70260,3530,20,141,KS
ATCHISON,Kansas,50439,62016,16268,20,005,KS
FINNEY,Kansas,60798,69197,36750,20,055,KS
HAMILTON,Kansas,46944,52263,2591,20,075,KS
LEAVENWORTH,Kansas,73013,85735,80745,20,103,KS
WASHINGTON,Kansas,50588,63472,5493,20,201,KS
WICHITA,Kansas,57978,62321,2130,20,203,KS
MORTON,Kansas,47750,57604,2754,20,129,KS
NORTON,Kansas,49038,67104,5446,20,137,KS
BARTON,Kansas,49723,67595,26453,20,009,KS
CLOUD,Kansas,45373,57639,8938,20,029,KS
EDWARDS,Kansas,50902,64348,2869,20,047,KS
LANE,Kansas,52125,70167,1564,20,101,KS
RUSH,Kansas,47981,66797,3022,20,165,KS
MARION,Kansas,52123,67111,11964,20,115,KS
NEOSHO,Kansas,46291,58902,16108,20,133,KS
OTTAWA,Kansas,54784,71118,5822,20,143,KS
RILEY,Kansas,51208,74331,75056,20,161,KS
BARBER,Kansas,50174,62159,4624,20,007,KS
DICKINSON,Kansas,49991,63384,18828,20,041,KS
JEFFERSON,Kansas,64864,79313,18890,20,087,KS
GARRARD,Kentucky,52631,63917,17445,21,079,KY
CAMPBELL,Kentucky,63050,83434,92861,21,037,KY
ELLIOTT,Kentucky,32306,38067,7510,21,063,KY
LARUE,Kentucky,47643,57598,14204,21,123,KY
MERCER,Kentucky,55093,67521,21592,21,167,KY
RUSSELL,Kentucky,38390,49435,17778,21,207,KY
WASHINGTON,Kentucky,53743,64683,12023,21,229,KY
BARREN,Kentucky,41459,48128,43884,21,009,KY
HANCOCK,Kentucky,57217,67778,8720,21,091,KY
HARDIN,Kentucky,54367,68155,108527,21,093,KY
MCLEAN,Kentucky,51861,64470,9283,21,149,KY
POWELL,Kentucky,37469,53241,12304,21,197,KY
CALDWELL,Kentucky,44775,62005,12702,21,033,KY
BOYD,Kentucky,48308,60345,47682,21,019,KY
FAYETTE,Kentucky,57291,77010,320601,21,067,KY
JOHNSON,Kentucky,37055,47070,22634,21,115,KY
